"","name","wilcoxP","cdEst","cdMag"
"1","4Dnest",7.34972508624625e-58,0.0511943288642318,"negligible"
"2","accumulo",0.00054680718057806,-0.00258899676375405,"negligible"
"3","ace",NA,NA,NA
"4","activemq-cpp",0.00139300827996346,-0.00880913854214825,"negligible"
"5","Activiti",4.23675717438554e-20,-0.00950839882878718,"negligible"
"6","adempiere",1.20410578056876e-05,-0.00850092464170134,"negligible"
"7","adobe-flex-pmd",0.000109424012709452,-0.00692710741254431,"negligible"
"8","aio-portal",2.17538752717582e-83,0.0214902142086608,"negligible"
"9","ajaxplorer",2.37075843753016e-74,-0.0276275235013099,"negligible"
"10","ajaxplorer-core",7.09367037538904e-49,0.00428224687933426,"negligible"
"11","AKeyboard",0.067847154225177,0.00989559254122361,"negligible"
"12","akvo-flow",0.492868196621321,-0.00230775157959624,"negligible"
"13","Alitheia-Core",0.904546802966562,-0.00177222992756973,"negligible"
"14","ambari",0.547819228002784,-0.00132146709816613,"negligible"
"15","amcat",1.27583924170239e-76,-0.00917321621205116,"negligible"
"16","amuse",0.0373442455404123,0.0111997226074896,"negligible"
"17","andors-trail",2.45485924523595e-41,-0.0312182154415164,"negligible"
"18","android",2.91546730641614e-06,0.0290221914008322,"negligible"
"19","android-arabic-reader",0.00119790849790201,0.00883803359531515,"negligible"
"20","android_build",NA,NA,NA
"21","android_dalvik",0.00172115305464273,-0.00742795500077054,"negligible"
"22","android_packages_apps_Calendar",0.000319787064637444,-0.00666512559716443,"negligible"
"23","android_packages_apps_Contacts",0.000688998024904703,0.00622977346278317,"negligible"
"24","android_packages_apps_DeskClock",1.3320529878738e-08,-0.00485436893203884,"negligible"
"25","android_packages_apps_Dialer",5.57059640783144e-56,-0.0187586685159501,"negligible"
"26","android_packages_apps_Phone",8.06128829890993e-49,-0.0832793959007551,"negligible"
"27","android_packages_apps_Settings",1.07477213267177e-14,-0.00705809832023424,"negligible"
"28","android_packages_apps_Trebuchet",7.64759007618167e-06,0.00114231776853136,"negligible"
"29","android_system_core",NA,NA,NA
"30","AndroidTD",1.25010198489867e-49,0.0513330251194329,"negligible"
"31","anjuta",0.905682033936732,-0.00565957774695639,"negligible"
"32","anki",0.968495288455272,0.00275080906148867,"negligible"
"33","ANNIS",4.81223255955885e-12,0.00343465865310525,"negligible"
"34","AntiCheat",3.70605248387703e-22,0.0151140391431654,"negligible"
"35","apache-hosted-cassandra",9.65211842087438e-12,0.0290896131915549,"negligible"
"36","apache-tomcat-8",5.02566256717436e-05,-0.0325993989828941,"negligible"
"37","apc_b2g_build",NA,NA,NA
"38","App-Inventor-Gallery",0.0535737102244811,0.000250423794113113,"negligible"
"39","appfuse",NA,NA,NA
"40","application",5.78406046197566e-13,-0.016346894744953,"negligible"
"41","archiva",9.75568173493137e-34,0.111471336107258,"negligible"
"42","ardupilot-mega",0.0348804225230455,0.00143704731083372,"negligible"
"43","ares-project",1.22244012443219e-16,0.0028567575897673,"negligible"
"44","aries",6.12984217413839e-22,-0.0107258437355525,"negligible"
"45","arquillian-graphene",0.00274493347046748,-0.00248304823547542,"negligible"
"46","astridclone",4.99576990892683e-15,0.145130220372939,"negligible"
"47","atlas",0.16505919162751,-0.0019224842040376,"negligible"
"48","atmosphere",9.55168830002106e-72,0.336401987979658,"medium"
"49","aura",5.85045739902043e-12,0.0717599013715519,"negligible"
"50","Auto-B-Day",2.08172106291718e-50,-0.0129026044074588,"negligible"
"51","autopsy",2.13174845603996e-33,0.104314994606257,"negligible"
"52","autotest",1.70269451714371e-38,-0.0229889042995839,"negligible"
"53","avian",0.84780082414725,-0.00189936816150408,"negligible"
"54","B17",5.75690953292129e-100,0.263120280474649,"small"
"55","babble",0.0871754150028384,-0.00689628602249961,"negligible"
"56","bagit-java",0.000174998713614569,0.0138542148250886,"negligible"
"57","bandwidth-on-demand",1.30077232176833e-13,-0.00484666358452766,"negligible"
"58","barry",0.282384595816322,-0.00147364771151179,"negligible"
"59","basex-all",4.43829138580093e-43,-0.00774387424872862,"negligible"
"60","BatooJPA",1.58396977666849e-07,-0.000556711357682231,"negligible"
"61","beagle",1.40635935318516e-06,0.0298293265526275,"negligible"
"62","big-data-plugin",4.76755074331304e-58,0.0068173062105101,"negligible"
"63","bigbluebutton",0.127099697494268,-0.00200916936353829,"negligible"
"64","biojava",1.11522366772285e-19,-0.0946101094159347,"negligible"
"65","biosources-test-subtree",9.94900699515049e-76,0.392375558637695,"medium"
"66","bison",2.27664013851389e-18,0.0181595777469564,"negligible"
"67","bitrig-xenocara",0.00757241578109775,-0.00558059793496687,"negligible"
"68","blacktie",2.19779467374044e-49,-0.0425161812297735,"negligible"
"69","bloatit",3.56964678047665e-81,0.048761365387579,"negligible"
"70","blojsom-sourceforge",1.7117352177786e-40,0.0558502850978579,"negligible"
"71","blueprints-seas",2.75530132113366e-53,0.070650331329943,"negligible"
"72","boost",4.01811852657535e-26,0.0237209123131453,"negligible"
"73","bsc-project",0.0565461097680462,0.00406649714902142,"negligible"
"74","bw-classic",8.21434347842567e-86,0.0308021266759131,"negligible"
"75","caadapter",0.814692947096348,0.0121185852981969,"negligible"
"76","cacique",0.109366253946069,0.018097934966867,"negligible"
"77","cadmium",9.70433128150427e-71,0.0234762675296656,"negligible"
"78","cadpage",4.51759979736774e-12,-0.0931306826937895,"negligible"
"79","caleydo",0.00586408649509911,-0.00139274156264448,"negligible"
"80","camlistore",4.08257796716685e-12,0.0115349052242256,"negligible"
"81","camod",2.18330711986215e-10,0.000824472183695487,"negligible"
"82","camunda-bpm-platform",2.13903936440659e-12,-0.0199067652951148,"negligible"
"83","candlepin",0.0530215478021234,-0.00291647403297889,"negligible"
"84","capdemat",5.30621662436229e-05,0.00789798119895207,"negligible"
"85","carat",1.35660516927334e-14,0.124499152411774,"negligible"
"86","carrot2",3.77821930465801e-92,0.039753814147018,"negligible"
"87","cartoweb3",1.00205521434407e-19,-0.0206349206349206,"negligible"
"88","caTissue",2.23435299893067e-31,0.00740676529511481,"negligible"
"89","catissue-core",4.72657485978728e-30,-0.00536870087840962,"negligible"
"90","catissue-dynamic-extensions",0.00123270349627828,-0.00467521960240407,"negligible"
"91","cda",0.00317234598303294,-0.00686546463245492,"negligible"
"92","cdt-core",1.94749800480707e-62,0.170584835876098,"small"
"93","cedet",1.69131672921457e-11,-0.00197449529973802,"negligible"
"94","cegis",2.19982719750385e-05,-0.0205308984435198,"negligible"
"95","cesium2",0.643413809227493,0.013738634612421,"negligible"
"96","ceylon",0.302244847063704,-0.00178571428571429,"negligible"
"97","cgeo",2.91485812977222e-14,0.0390757435660348,"negligible"
"98","ChatHammer-9000",6.01697474457796e-63,0.034835876098012,"negligible"
"99","check_mk",8.09165848290888e-31,0.0200762829403606,"negligible"
