"","proj","AUC","Brier","Chi","Pval"
"87","caTissue",0.723865737999887,0.0736183119838884,0.00447676327312239,0.183816988328215
"88","catissue-core",0.72583443827157,0.077561079763232,0.00161435058385444,0.400197314984388
"89","catissue-dynamic-extensions",0.73902295978668,0.155961443287561,0.00553334988142737,0.151137226316706
"90","cda",0.797866323309625,0.153509959161248,0.000867164915337079,0.705189220870745
"91","cdt-core",0.803513697012125,0.164633587018361,0.0177662558645764,8.94461821848713e-05
"92","cedet",0.810328065523946,0.0966782957330536,0.00458349990840053,0.0349217863159201
"93","cegis",0.794813005704258,0.152722377731004,0.0993548198128105,0.000411600834836823
"94","cesium2",0.809206838400148,0.147860549498613,0.0212829726776432,9.59276318712732e-07
"95","ceylon",0.76653056299198,0.130719052026853,0.00149755135181405,0.312597646960372
"96","cgeo",0.805338528198438,0.156332476169912,0.0211389897078711,2.39010222169433e-07
"97","ChatHammer-9000",0.771208372713812,0.195258247071136,0.0112459267740538,0.229667737197242
"98","check_mk",0.779872456511117,0.0926509692837904,0.0206898477476908,0.000731537077114708
"99","chico",0.809635106469781,0.0749265158766093,0.0197448142743902,0.00798793563404698
"100","chipster",0.79408909111422,0.0926192549020532,0.0421923980372281,2.69822630905026e-09
"101","chisimba",0.66379841030952,0.190257399952378,0.0254340388078793,0.00118297684953028
"102","chukwa",0.793819540169702,0.160347523652472,0.000455957606047837,0.811504929784409
"103","Chunky",0.712034898711714,0.181511481446485,0.0723510004961883,0.019696913179449
"104","cinder_base",0.839144903613468,0.0842674567184327,0.0976452003847364,1.71631585610399e-07
"105","Citizens",0.808300544274486,0.161860283472377,0.00178931682408312,0.610472658332559
"106","ClassyGames",0.769159183562079,0.1861068300483,0.00552258675621892,0.410711771649049
"107","clever",0.788191964914055,0.154953608140181,0.0102008587339209,0.019790613355789
"108","clocc",0.756088969078358,0.117012485834409,0.167189575621609,6.73128219830232e-13
"109","cloud-odata-java",0.76090317386712,0.1558713378117,0.257077636771887,0
"110","Cloudify-iTests",0.699331159543601,0.181549988655462,0.0582915838714051,2.81333723262112e-06
"111","cloudify-widget",0.774484868545743,0.154972209292111,0.100876297240419,1.29175161254214e-05
"112","cloudreader",0.79054580192411,0.178985495203834,0.0438186192438531,3.18025236145658e-08
"113","cmu-sphinx4",0.752801632786147,0.165707878425497,0.141647548365694,0
"114","coastal-hazards",0.828269042565054,0.0994752026188073,0.00590101059059909,0.0865983651230817
"115","cobbler",0.763919152555608,0.129104936341999,0.0307741276070202,0.000146621318951823
"116","cocos2dx-js-callbacks",0.82101555192096,0.157622886074347,0.00550821291747694,0.0476800623193434
"117","coge",NA,NA,NA,NA
"118","collectd",NA,NA,NA,NA
"119","Colloquy",0.760791128316379,0.160720580343011,0.0444457460346703,5.82867087928207e-14
"120","com",0.706831242709743,0.160463303781311,0.000485006166361479,0.574900929137701
"121","commons-lang",0.810349300059377,0.168696900776537,0.0370783097428719,1.29036932250415e-08
"122","commons-math-optimizers",0.794709994003379,0.144863752127751,0.0567892585895767,2.15432227612666e-10
"123","commons-vfs",0.669149707541666,0.159172571731939,0.0268881283410461,0.235143466615485
"124","commonsense-frontend",0.822850758330366,0.172427683208296,0.0634721943591622,0.000946119908212251
"125","console",0.794345817652133,0.154693419404105,0.0384429596704338,1.01221344844804e-05
"126","Contiki-IDS",0.684736697673624,0.172877871463984,0.0450281861558061,4.28442630706627e-07
"127","continuum",0.774144941822802,0.105085871824458,0.124797456260759,1.11022302462516e-16
"128","core",0.794018447022719,0.13940316684299,0.010037097725802,2.26383239882999e-05
"129","core-geonetwork",0.778290689993799,0.140219084691334,0.0204465377052439,9.42027060912842e-07
"130","corsix-th",0.826816349297724,0.164480495660545,0.0223804102818421,5.97367444065133e-05
"131","cosmo",0.746985602781083,0.196293701856898,0.109254243496813,3.33066907387547e-15
"132","coweb",0.799340182913251,0.144149542171182,0.00310411434453928,0.547102504631929
"133","cpu-bitminer",0.758641242237066,0.120864782454568,0.187983636714388,6.66133814775094e-16
"134","crtmpserver",0.80190467289948,0.174477038565649,0.047476060076717,0.0083298752992782
"135","crtmpserver-os_x",0.800085278317233,0.174974577290634,0.0573066205963997,0.003841927697803
"136","crtools",0.719136074827209,0.0270118605613358,0.082723964563227,0.00165437141065683
"137","cruisecontrol",0.773965081770144,0.137497181501176,0.0125986277091936,0.0131814712138337
"138","crux-framework",0.788350942220027,0.0812643320990954,0.00512045158704458,0.175824273566691
"139","CS143-Project",0.779845608623679,0.167815362430938,0.00456079505123125,0.440230549522809
"140","csft5",0.735278027314996,0.207799929547251,0.154366917437181,0
"141","csipsimple",0.789487571165729,0.182549485153691,0.0459679829412414,5.28066048000042e-07
"142","csolve",0.772866552980216,0.138441162532561,0.0697404702213765,5.76031378152209e-09
"143","ctags",0.787378431670255,0.0835770747204729,0.0585381491122849,4.50531781648333e-06
"144","CVC4",0.819629462878319,0.171056396123297,0.025827202016493,4.07815891068086e-06
"145","cyberdojo",0.724772148892984,0.094542750481454,0.000819566363534355,0.535146898979462
"146","cyklotron",NA,NA,NA,NA
"147","cytoscape-impl",0.78345659354899,0.184136677366682,0.0116561870741359,0.00337587162465358
"148","cytoscape2",0.766971166659101,0.158478499286578,0.00502727159336526,0.0551072171936959
"149","dANN",0.745693003191247,0.19645372170545,0.00818216240586644,0.340563802282271
"150","dasher",0.861334064963594,0.119410106897291,0.000195383548770363,0.715207396490669
"151","databus",0.801206331808523,0.138440849534557,0.057856006586438,0.00521774579130307
"152","datahappi",0.735936862085365,0.193903359473182,0.127310710639421,0.00042539697696431
"153","dbflute",NA,NA,NA,NA
"154","DBS",0.755655704532019,0.154375871052772,0.0241904435256617,8.60181788222558e-05
"155","dcache",0.74703412291474,0.141737540745869,0.000655937486267466,0.451920401429618
"156","ddb-next",0.792777006709458,0.0560581429809486,0.00381698146925516,0.320463443449969
"157","ddd",0.819924586446084,0.148240051689584,0.0437630714681732,1.15229048525123e-10
"158","deegree3",0.722635923661034,0.161349489659774,0.0115326093422427,0.0139170234614944
"159","delving",0.819091957913376,0.0947949949103004,0.00919290896782272,0.0642333101580338
"160","Demigods",0.766015902892569,0.175287095312053,0.0253361734522437,0.000641818890474322
"161","Denizen",0.782119491669045,0.181825951047725,0.0329315996381525,3.48971803898479e-07
"162","derby",0.72423713390732,0.14500895551528,0.0922224845259381,6.77236045021345e-15
"163","development",NA,NA,NA,NA
"164","dimple",0.817695100879902,0.151218987121104,0.00316514549809596,0.273437340803801
"165","directory-shared",0.70867961547348,0.206002196350794,0.0669567681240615,8.02131783217419e-09
"166","directory-studio",0.800480529468147,0.114537166773493,0.0290826059691942,2.12708872667777e-05
"167","DMDirc",0.862685941885951,0.148801696246181,0.073362457570464,0
"168","dnd",0.764569023354054,0.179727051925452,0.0996941540217144,0.000461383031412965
"169","Docear",0.777822852334914,0.145055791235056,0.0538184318403691,8.71948291347735e-10
"170","dojox",0.735781433525724,0.205662294256156,0.155054160772646,0
"171","dojox-oldmirror",0.73450322537408,0.205650408643629,0.101037722714284,0
"172","domjudge",0.740465253109974,0.133508266053605,0.13319965108032,1.33226762955019e-15
"173","dotCMS",0.81733654312152,0.10443963367518,0.000120682113216948,0.744867979963046
"174","dresdenocl",0.870331122047957,0.0483292534284117,4.89682941381656e-05,0.93399775048345
"175","drools",0.762679857728954,0.153878017959336,0.0766620723666245,2.18602913548693e-13
"176","druid",0.854365030152531,0.121607955115403,0.0147660604335897,0.000124906845080708
"177","DSpace",0.758117421865039,0.114751060376852,0.0270450775678787,3.74910717991783e-05
"178","DSpace-SVN-Deprecated",0.706266897981625,0.131515576052637,0.0268762826957415,0.00270177665884885
"179","eclipse",NA,NA,NA,NA
"180","ecologylabFundamental",0.698182042655184,0.203331608945483,0.0400802028895912,0.000471424596527936
"181","elasticsearch",0.803202523374505,0.157755823926978,0.0493095843942964,0
"182","Electric-Expansion",0.809657466250316,0.174283908577956,0.00258291575778178,0.506825071941335
"183","EMS",0.876157618232866,0.120198878403936,0.00101890584205582,0.708893082159534
"184","emul",0.781560230809538,0.163608756191256,0.000689510232066471,0.488306238399887
"185","encog-java-core",0.740676190810104,0.166857940029978,0.00486720322619208,0.173778929882368
"186","encuestame",0.820806168240033,0.164432694543643,0.00176352835063828,0.26843048973026
"187","EnderIO",0.842371405720748,0.140043543203415,0.0330862845523542,3.08168298324141e-06
"188","enkive",0.786175982430473,0.170145995235023,0.00287197731969438,0.529892692140607
"189","errai",0.797380565304106,0.175121131502005,0.0107316361030633,0.000147265298714228
"190","escidoc-core",0.749664089260877,0.144748141327585,0.0129345072651941,0.0265400088501277
"191","Essentials",0.736662440313466,0.153458717036834,0.141291494852526,1.9657608874013e-11
"192","etoile",0.723819598163834,0.163408567177381,0.0982654137216635,1.11644027356306e-12
"193","Etoile",0.719322432753911,0.176388622297374,0.165788978272638,0
"194","evolution-data-server",0.759678104805613,0.157617923652588,0.287518852574946,0
"195","experiment",0.872997234149404,0.120719363227052,0.153114253950059,0
"196","exponent-cms",0.737156334179029,0.164303150971489,0.142634771580365,0
"197","faaa_project",0.811487854786306,0.152983969883602,0.0213805314570017,0.058775036122598
"198","fbc",0.789196589009124,0.160336837520143,0.0647022428003803,0
"199","fcrepo",0.78446329537604,0.165855268603394,0.0364275054472116,0.0221107135241057
"200","fcrepo-before33",0.672486853521972,0.164880080256705,0.188393072542136,1.32116539930394e-14
"201","fcrepo-historical",0.672847177348878,0.163037373740523,0.191527315703418,1.3988810110277e-14
"202","featurehouse",0.692272947780794,0.174028575184345,0.00498887475001301,0.574482861366248
"203","felix",0.731952650958516,0.113012705418844,0.002000042502752,0.154277127810256
"204","FermaNext",0.797372705969374,0.184693602873504,0.0756501706708803,0.00116191103490693
"205","fitnesse",0.795569412917297,0.124106926489525,0.000630327356459329,0.512353042846317
"206","fixmystreet",0.731173073630609,0.10603677317395,0.00689893184968328,0.0565916311247872
"207","flamingo",0.665586689623251,0.188005045842999,0.0804697597452047,7.31972694478777e-06
"208","fop",0.743279034817497,0.185059925082127,0.0517444751290891,1.91680005201533e-12
"209","fossology",0.66506423754969,0.182365676974657,0.177568402954252,0
"210","FProj_Gruppe48",0.783141022110862,0.159020201376325,0.000392950134888303,0.843793482717984
"211","framework",0.827429118142114,0.130670181379244,0.00282985548737262,0.188834695625247
"212","FrameworkBenchmarks",0.751272279108811,0.136572956303173,0.010758471383494,0.00844760950337109
"213","frameworks_av",0.898304679201491,0.0815638074342353,0.0150243525299625,0.00244645862078574
"214","freeplane",0.785847356399449,0.0843828711503098,0.00471677858667107,0.252769261325
"215","FreeRDP",0.792911007961608,0.141854108087189,0.00224955151811185,0.134271596634816
"216","fritzing",0.768003471265783,0.148633213475109,0.127396727832002,0
"217","Frost",0.739199921126715,0.20627846006753,0.000407730055230785,0.680367031463125
"218","frostwire-desktop",0.79104211959567,0.153899050278774,0.0423378556177749,7.35307637000915e-09
"219","functional-tests",0.776921965728825,0.172670226021248,2.2007950882798e-05,0.95338419985612
"220","fuse",0.76211193327447,0.131336359438256,0.0317358396187449,4.0873896091087e-06
"221","g3m",0.797928188076039,0.0884205236590447,0.00547101116673207,0.0250331363555742
"222","galleria",0.773080454629407,0.170355983062968,0.00145068153086569,0.680310847991445
"223","gatein-portal",0.73746106220266,0.0591771235948526,0.0126881599553393,0.101924913546261
"224","Gdcm",NA,NA,NA,NA
"225","geany",0.784308344006682,0.156763609904742,0.164541099227551,0
"226","genomix",0.755695261908268,0.180104388377875,0.0658041415393759,1.6313161932402e-10
"227","geo-platform",0.78546802497834,0.188343967250463,0.0485330817394616,0.00796164860893689
"228","geogebra",0.753155387140758,0.167870043894312,0.0484963791061821,1.26400001576599e-11
"229","geoknow",0.7752700404941,0.172815544588137,0.0003245650387717,0.70766593779606
"230","geoserver-old",0.738079849291993,0.097665438566875,0.00249140159648406,0.47990188213977
"231","geotools",0.771701256313803,0.107490415428815,0.0364100352260978,0.000171328536440196
"232","gephi",0.741129250545805,0.199335506348197,0.0468143871714112,4.99068067205677e-07
"233","gerrit",0.890287580537391,0.115025907231922,0.0781943192021945,0
"234","gettext",0.713117803372579,0.0479121429122298,0.0248190775694586,0.00151810809528474
"235","geworkbench-core",NA,NA,NA,NA
"236","gforth",0.779815541514602,0.0843005499858631,0.0549506459464138,1.00679942680593e-05
"237","giraph",0.851512027658837,0.107580459087413,0.000225973148342712,0.827842271325739
"238","gitblit",0.870479618235538,0.118840892296633,0.0193335252640333,0.0675463115107208
"239","glusterfs",0.784795515278861,0.0762572814968959,0.0039806935712063,0.0960488241211616
"240","gnorasi",0.767348782677383,0.173519106003435,0.0442504603048049,0.0304202156915314
"241","google-closure-compiler",0.758687431372139,0.179018611124223,0.00234502243052115,0.380061236183037
"242","gradecraft-development",0.796911246704591,0.128216460116931,0.0109723903919414,0.00161832553550667
"243","grails",0.794188344309174,0.125923980461016,0.052595780958107,4.25409818483047e-10
"244","grailsnolib",0.777829092490672,0.147634187449265,0.0140044934580819,0.000918535870785719
"245","graphx",NA,NA,NA,NA
"246","GridSphere",0.847269100291596,0.111534190563488,0.0411298799850577,7.17480319600838e-09
"247","gridworks",0.771423094822335,0.16851655115081,0.0412369852982027,0.0290980733893869
"248","grizzly-mirror",0.778972873780321,0.182772792639148,0.0486429229746147,4.104715316533e-07
"249","groovy",0.781784960432842,0.138799765767048,0.0653312606422667,3.33066907387547e-16
"250","gSDL",0.745319401076392,0.182051410942796,0.00662227037382993,0.0503757390939201
"251","guicey",0.823995159281701,0.170137419145802,0.0768569232278791,0.00111399091156461
"252","gwt",0.766853849960133,0.190389785179834,0.0804102464593494,0
"253","gwtquery",0.785613716463402,0.177507992467018,0.114291000747299,0.000217236372075158
"254","h-store",0.812042952482491,0.176628652386503,0.113940938636401,0
"255","h2-bitmap",0.777673663705559,0.0764255723923006,0.0615597134568009,3.25491772734665e-06
"256","H2-Mirror",NA,NA,NA,NA
"257","hadoop",0.787317923853385,0.145904002354373,0.0383926922189948,5.55111512312578e-16
"258","hadoop-1",0.821017559524288,0.137064951367831,0.0121382653671629,0.00153717643928142
"259","hadoop-fork",0.751317539807226,0.156811151114374,0.0694704691083305,2.33146835171283e-15
"260","haxe",0.80406143302728,0.137469059790215,0.099041750001351,0
"261","hbase_namespace",0.789433199078341,0.153247415015328,0.0116067945473286,0.000519913300685348
"262","hbird",0.801665513885935,0.144093756636448,0.00803183611724951,0.305381943889191
"263","hermes",0.845098557265604,0.13279597833782,0.00556616692212196,0.351644875968067
"264","hibernate-orm",0.770108319737804,0.180568197839933,7.31499592860677e-05,0.792466198267283
"265","highcharts",0.787064352307624,0.160297269592567,0.0675860136146194,1.0991207943789e-14
"266","hive",0.774655327220936,0.0850261758892305,0.00234699032780322,0.196371512613357
"267","hk2",0.858061633916934,0.113304403783266,0.000394439522478378,0.720066710648596
"268","HoloEverywhere",0.819437969429169,0.160614726338663,0.0169644103321065,0.103620154163698
"269","hornetq-old",0.801785835738978,0.172912725426786,0.0404938863138943,5.68989300120393e-13
"270","hostap-ct",0.795303865066921,0.0558948306892616,0.0260577318364286,0.000115155019383195
"271","htmlparser",0.709628722610409,0.214024111943239,8.06837490080389e-06,0.976254008395007
"272","hue",0.742085917963329,0.109948646465632,0.0481585345593814,1.79348958129211e-07
"273","HUSACCT",0.81054508597127,0.167958674449812,0.00373721023895126,0.0952135399994924
"274","hxcpp",0.782674945573543,0.129129415653695,0.000267914377646553,0.838315528694955
"275","i2p",0.838274112971028,0.118954784331867,0.0651605683544224,0
"276","iaf",0.718557627677334,0.134073065090973,0.0168986804868632,0.0220247598120744
"277","ibis-ipl",0.783527522560461,0.158727016231274,0.0189983964891588,0.000149191515877223
"278","icefaces",0.784243347976022,0.0805689705127288,0.122402120789789,4.57685567223365e-09
"279","icemobile",0.761385176080846,0.0821812964891976,0.0410085714268417,0.000794722871984899
"280","igraph",0.859785675130643,0.0956598879815883,0.000381653831348727,0.541128089170251
"281","IGV",0.75356440684976,0.176494992447336,0.0315578258430467,4.60947139779844e-06
"282","ikvm",0.687786129353834,0.148565547484511,0.0605091053086657,4.48086354498667e-06
"283","ikvm-fork",0.686265796889074,0.156215253018174,0.0716354390214995,5.09427185102496e-07
"284","infinispan",0.755620563980584,0.176827504914118,0.0497334398979046,9.76996261670138e-14
"285","infoglue2",0.715657198420504,0.178684241121418,0.00274591920224043,0.223450303362309
"286","intellij-plugins",0.780997468987261,0.136753491136077,0.00681997143176776,0.00285275283159303
"287","iostest",0.734900260966469,0.201579969197088,0.0277062604301593,0.000383552510605289
"288","ironmine",0.798445948409299,0.0734778137176005,0.000595843764061657,0.588164764401883
"289","iSENSE-Hardware",0.81457595266747,0.133155651460147,0.00483375965241349,0.0538793296743778
"290","iSoul",0.720775160832457,0.18162199844665,0.00581524331563918,0.191917683407621
"291","itext",0.778110382511305,0.103607951336993,0.0448125709669602,7.10145431687126e-05
"292","itinerennes-android",0.852030668823826,0.132497530026852,0.151558053347377,1.86354318454374e-06
"293","ITKApps",0.75755138473942,0.14598660458099,0.0132976519600727,0.0216427412801881
"294","ivory",0.849126938948399,0.150759815474376,0.0473370667143001,0.00307044949141
"295","Ivory",0.848109508166184,0.146209368036955,0.0708055151372744,0.00110486434812229
"296","izpack",0.749720290699942,0.142002331637918,0.0285749134332742,0.000544768001485618
"297","izpack-full-svn-history-copy",0.732367735601537,0.110627440276266,0.0138431531963654,0.0846831889283657
"298","jabref",0.798379148595339,0.140572517613531,0.0935079885344966,0
"299","jackrabbit-oak",0.739395712714876,0.0917645830258973,0.0150244532306698,0.00103635179934902
"300","jacorb",0.741603537408655,0.187039868549177,0.0779302288321002,0
"301","JacORB",0.751462188389347,0.176542011883665,0.107600208285045,0
"302","jain-slee",0.811122490698922,0.107639371941725,0.0135052468762149,0.0129734162105912
"303","jas",0.760305783635744,0.174166084640997,0.146333624816603,0
"304","jato",0.867202394254319,0.0437051248645733,0.0162997765745256,0.0274246025790892
"305","java-gnome",0.790828974387909,0.148453452335716,0.116805215917304,4.21884749357559e-15
"306","javapackages",0.713156687531924,0.1173592456683,0.00207872566819465,0.602643953698062
"307","jaxb",0.726533323693361,0.161518606133637,1.00702382500963e-05,0.954674602514887
"308","jaxws",0.842765838475498,0.107154639215812,0.108531055998424,0
"309","jboss-messaging",0.815171096752601,0.165572599604935,0.0123193622479384,0.00577062867371891
"310","jboss-vfs",0.79128168750779,0.165154170067811,9.41674645902492e-05,0.912445754620022
"311","jbpm-designer",0.714533729773318,0.186644266914316,0.0938036284927452,6.60323906664928e-10
"312","jCAE",0.693352671994587,0.129154035524776,0.0552740000879161,0.000201466818116836
"313","jclouds",0.823301180136441,0.128920153644984,0.000143192585823354,0.778066739712511
"314","jEdit",0.839552915345846,0.146006250566969,0.0146679897603267,3.69938674915637e-07
"315","jena-core",0.796000215696084,0.177976666068219,0.0361838734104408,1.69889415868596e-08
"316","jersey-1",0.770620850081305,0.148060533856069,0.146831554569846,0
"317","jetty-project",0.763038521716785,0.144147881370329,0.000333215388500153,0.618325389716714
"318","jetty-spdy",0.788678680936463,0.151221231760527,0.0546342198341881,2.6938151798106e-07
"319","jgralab",0.731629820888804,0.194362914584343,0.0384672158074505,2.34746466709623e-09
"320","jgralab-dhht",0.723985023818585,0.211905073711531,0.0453250006708135,0.0110481646920901
"321","jgrapht",0.766878469176572,0.145923592167775,4.72813944095703e-05,0.941083678121114
"322","jmxtrans",0.81552309350072,0.150438044231473,0.0699247120147449,0.000569343908476627
"323","jogl",0.859356525203011,0.154351471156315,0.0115517906627551,4.86575099674091e-05
"324","jOOQ",0.777896275808012,0.135312812706702,0.0805371894137582,3.00337532621597e-12
"325","jop",0.758906645539758,0.0840800842703927,0.0325423923921212,7.50168554642938e-05
"326","joshua",0.773687233235437,0.179974543896336,0.0368356913677825,1.03210932120845e-05
"327","jpcsp",0.822306233263046,0.171261154467864,0.109570713592017,0
"328","jscep",0.80840486314936,0.144028965039766,0.00425618998491175,0.458573477787022
"329","jspwiki",0.709684480964166,0.171489669510899,0.176050441789423,0
"330","jython",0.717457704811824,0.192692064586586,9.23331545937289e-06,0.916465939822253
"331","jython-legacy",0.68178018977558,0.190187638518529,0.0145161956680402,0.0208412566726883
"332","k-9",0.780507460204406,0.1364361362124,0.011566569459149,0.00464219219965367
"333","kaffe",0.745761792152036,0.170778249043751,0.000366417399720198,0.567282126599254
"334","katta",0.82839199642311,0.145675157034673,0.0428243456739504,0.0133940294265407
"335","kde-owncloud",0.732685274040995,0.156671298096957,0.00245900189889104,0.221624251145466
