"","name","wilcoxP","cdEst","cdMag"
"402","ngrinder",0.293809481085027,-0.0329820384440321,"negligible"
"403","nixos",0.0322027847557814,-0.06729018591786,"negligible"
"404","nmap",0.278085645018651,0.0340761878085501,"negligible"
"405","NME",0.132446892785745,-0.0472672525471797,"negligible"
"406","nokogiri",0.97199430035955,0.00110509085816323,"negligible"
"407","Nova_TM_CT0",0.213036578203972,0.0391224046777074,"negligible"
"408","nqp",0.279383978453425,0.0339842792619306,"negligible"
"409","nutz",0.920709598324016,-0.00312926718252162,"negligible"
"410","nuxeo-core",0.0398163620302221,0.0645810720913133,"negligible"
"411","odamex",0.00976821831638449,-0.0811771296523231,"negligible"
"412","ode",0.0368760258198818,0.0655701831168376,"negligible"
"413","ogre",0.79065281695896,0.00834179475508561,"negligible"
"414","ojs",0.965607702208123,0.00135674521200238,"negligible"
"415","okapi",0.791726096282993,0.00829802878050489,"negligible"
"416","olibc",0.949180284547798,-0.00200448163579706,"negligible"
"417","olsrd",0.947405515908986,0.00207450719512622,"negligible"
"418","omar",0.0370147336882513,-0.0655220405447988,"negligible"
"419","OmegaT",0.0451187665684136,0.0629442246419943,"negligible"
"420","onebusaway-nyc",0.189100665062268,-0.0412581842372466,"negligible"
"421","opal",0.0194214046278624,0.0734305521515353,"negligible"
"422","Open-Transactions",0.0314589612130721,0.0675834179475509,"negligible"
"423","openafs-netbsd5",0.791726096282993,0.00829802878050489,"negligible"
"424","openbabel",0.986939687704679,0.00051643850005252,"negligible"
"425","OpenBabel-BFGS",0.98582828407303,0.000560204474633238,"negligible"
"426","openbox_sdk",0.875843259634421,0.004910542347957,"negligible"
"427","opencv",0.20725813754366,0.0396213367879276,"negligible"
"428","OpenDSA",0.078191306402887,0.0553333216624068,"negligible"
"429","opendylan",0.912087067510355,0.00347064178425125,"negligible"
