"","name","wilcoxP","cdEst","cdMag"
"56","beagle",2.4705256252762e-25,0.167482140894604,"small"
"57","bigbluebutton",NA,NA,NA
"58","big-data-plugin",NA,NA,NA
"59","biojava",2.94533794627147e-88,0.417876689746126,"medium"
"60","biosources-test-subtree",2.86953594097743e-80,0.253348719639521,"small"
"61","bison",8.52615607452681e-101,0.459848334981866,"medium"
"62","bitrig-xenocara",2.48879817797929e-86,0.374946697439279,"medium"
"63","blacktie",7.21264513416451e-82,0.175731399054841,"small"
"64","bloatit",6.46925770109943e-98,0.379637322782723,"medium"
"65","blojsom-sourceforge",3.60726855266607e-70,0.102474997252445,"negligible"
"66","blueprints-seas",1.00034144592434e-94,0.266800747334872,"small"
"67","boost",7.4870634378535e-86,0.29525662160677,"small"
"68","bsc-project",8.59213734683504e-52,0.136291900208814,"negligible"
"69","bw-classic",2.62169884330878e-85,0.180222002417848,"small"
"70","caadapter",2.52063977254572e-84,0.20796790856138,"small"
"71","cacique",1.04504506245134e-83,0.504283987251346,"large"
"72","cadmium",1.70167019246327e-56,0.11854269699967,"negligible"
"73","cadpage",3.79676835201059e-90,0.293131113309155,"small"
"74","caleydo",6.86979725897299e-75,0.258241565007144,"small"
"75","camlistore",1.02240729909442e-64,0.166769974722497,"small"
"76","camod",1.53643448027716e-11,0.0158522914606001,"negligible"
"77","camunda-bpm-platform",1.27082327881929e-83,0.365879767007363,"medium"
"78","candlepin",3.3796328390805e-87,0.359628530607759,"medium"
"79","capdemat",6.04338238680255e-79,0.235450049455984,"small"
"80","carat",4.56350866764881e-89,0.344187273326739,"medium"
"81","carrot2",5.71042540633191e-101,0.358511924387295,"medium"
"82","cartoweb3",8.57452521577954e-93,0.23640619848335,"small"
"83","caTissue",1.66624406620683e-81,0.361901307836026,"medium"
"84","catissue-core",8.2839774416361e-90,0.176799648313001,"small"
"85","catissue-dynamic-extensions",2.09987969628994e-91,0.113559731838664,"negligible"
"86","cda",6.68057058643441e-63,0.212293658643807,"small"
"87","cdt-core",7.20523723462719e-78,0.155234641169359,"small"
"88","cedet",4.25424284108347e-81,0.181710078030553,"small"
"89","cegis",5.71031195948339e-53,0.118560281349599,"negligible"
"90","cesium2",3.03452638557816e-51,0.261134190570392,"small"
"91","ceylon",1.85056637462446e-86,0.128963622376085,"negligible"
"92","cgeo",6.64788566471375e-80,0.247712935487416,"small"
"93","ChatHammer-9000",2.00251525162696e-35,0.0663391581492472,"negligible"
"94","check_mk",8.88057977231006e-91,0.346224859874712,"medium"
"95","chico",8.11247441302593e-82,0.209820859435103,"small"
"96","chipster",1.89333996639281e-58,0.176702934388394,"small"
"97","chisimba",6.02446764747996e-91,0.311421035278602,"small"
"98","chukwa",1.35967861295797e-86,0.244677437080998,"small"
"99","Chunky",0.163920967841121,-0.027457962413452,"negligible"
"100","cinder_base",9.07729174281519e-90,0.357390922079349,"medium"
"101","Citizens",7.7776541349574e-87,0.106035828112979,"negligible"
"102","ClassyGames",1.72702772621647e-48,0.0634860973733377,"negligible"
"103","clever",7.74238335343248e-75,0.214471919991208,"small"
"104","clocc",1.03840121939569e-84,0.146350148367953,"negligible"
"105","Cloudify-iTests",NA,NA,NA
"106","cloudify-widget",NA,NA,NA
"107","cloud-odata-java",NA,NA,NA
"108","cloudreader",1,-0.263804813715793,"small"
"109","cmu-sphinx4",6.6729380247479e-89,0.327235959995604,"small"
"110","coastal-hazards",8.44197517428404e-36,0.229495548961424,"small"
"111","cobbler",4.54177539558299e-67,0.185855588526212,"small"
"112","cocos2dx-js-callbacks",2.50457866603933e-75,0.245336850203319,"small"
"113","Colloquy",5.4054821048661e-101,0.392533245411584,"medium"
"114","com",1.30445500236264e-85,0.155819320804484,"small"
"115","commonsense-frontend",NA,NA,NA
"116","commons-lang",NA,NA,NA
"117","commons-math-optimizers",NA,NA,NA
"118","commons-vfs",NA,NA,NA
"119","console",4.76667054956123e-89,0.314190570392351,"small"
"120","Contiki-IDS",6.42205170345865e-90,0.196480931970546,"small"
"121","continuum",4.0432995749126e-52,0.175889658204198,"small"
"122","core",2.36392969169961e-83,0.358204198263545,"medium"
"123","core-geonetwork",1.77909498865054e-55,0.206987581052863,"small"
"124","corsix-th",1.7691500929402e-63,0.0746433674030113,"negligible"
"125","cosmo",2.08596561741803e-94,0.30593471810089,"small"
"126","coweb",1.83192842515074e-75,0.358067919551599,"medium"
"127","cpu-bitminer",4.22226973059611e-81,0.217856907352456,"small"
"128","crtmpserver",1.26476047273015e-85,0.339991207825036,"medium"
"129","crtmpserver-os_x",6.57725019601984e-43,0.280951752939884,"small"
"130","crtools",8.0222011452031e-95,0.404934608198703,"medium"
"131","cruisecontrol",2.9931125514762e-87,0.139925266512804,"negligible"
"132","crux-framework",4.63888856092088e-80,0.140650620947357,"negligible"
"133","CS143-Project",1.90474527779742e-70,0.12174524673041,"negligible"
"134","csft5",5.35813748192874e-73,0.3036553467414,"small"
"135","csipsimple",1.51372333832877e-77,0.124191669414221,"negligible"
"136","csolve",3.83708244253626e-48,0.23673590504451,"small"
"137","ctags",2.39939019913938e-88,0.265404989559292,"small"
"138","CVC4",8.47459916825511e-70,0.193214638971316,"small"
"139","cyberdojo",1.88345061841537e-67,0.174205956698538,"small"
"140","cytoscape2",NA,NA,NA
"141","cytoscape-impl",NA,NA,NA
"142","dANN",2.94344155718361e-82,0.148431695790746,"small"
"143","dasher",1.9990219962323e-37,0.154115836905154,"small"
"144","databus",1.41792399214799e-54,0.267156830420925,"small"
"145","datahappi",6.50938911901232e-86,0.264396087482141,"small"
"146","DBS",4.81917135570302e-88,0.170115397296406,"small"
"147","dcache",1.12535416761058e-93,0.434713704802726,"medium"
"148","ddb-next",NA,NA,NA
"149","ddd",0.915226855782589,-0.00234970875920431,"negligible"
"150","deegree3",1.27795117437278e-76,0.340487965710518,"medium"
"151","delving",6.32081607219507e-42,0.0546235850093417,"negligible"
"152","Demigods",7.98704229335193e-80,0.147719529618639,"small"
"153","Denizen",1.80907570991103e-43,0.118771293548742,"negligible"
"154","derby",3.37514049849806e-82,0.281279261457303,"small"
"155","development",5.32411021383943e-36,0.226290801186944,"small"
"156","dimple",1.60485863205143e-24,0.120927574458732,"negligible"
"157","directory-shared",2.24056584684367e-83,0.494773051983734,"large"
"158","directory-studio",8.164225385529e-100,0.327159028464666,"small"
"159","DMDirc",3.83496776533331e-86,0.187046928233872,"small"
"160","dnd",5.7426915779282e-96,0.291080338498736,"small"
"161","Docear",4.83272655345142e-75,0.246387515111551,"small"
"162","dojox",1.27194040271033e-39,0.229686778766897,"small"
"163","dojox-oldmirror",1.0153744383233e-57,0.254357621716672,"small"
"164","domjudge",4.29918082096736e-88,0.281648532805803,"small"
"165","dotCMS",1.02849566949187e-16,0.0871656225958897,"negligible"
"166","dresdenocl",3.77701480299207e-28,0.0862820090119793,"negligible"
"167","drools",2.67129209444792e-91,0.330719859325201,"medium"
"168","druid",1.30108021976738e-75,0.252311242993736,"small"
"169","DSpace",7.30878260914636e-41,0.264895043411364,"small"
"170","DSpace-SVN-Deprecated",1.64231183426127e-10,0.16425101659523,"small"
"171","ecologylabFundamental",1.1245070984623e-88,0.232161776019343,"small"
"172","elasticsearch",2.99689215697643e-71,0.230354984064183,"small"
"173","Electric-Expansion",9.6169485706475e-59,0.135201670513243,"negligible"
"174","EMS",0.999999843719311,-0.0281349598857017,"negligible"
"175","emul",0.00193759039069162,0.020186833717991,"negligible"
"176","encog-java-core",1.56896651491588e-71,0.120606660072535,"negligible"
"177","encuestame",0.90545261679626,-0.0721749642817892,"negligible"
"178","EnderIO",4.25520762311039e-63,0.193891636443565,"small"
"179","enkive",2.19784036202286e-42,0.121639740630839,"negligible"
"180","errai",6.12910900303532e-93,0.448097593142104,"medium"
"181","escidoc-core",9.22157665570049e-94,0.218344873062974,"small"
"182","Essentials",5.91155033681137e-81,0.285361028684471,"small"
"183","Etoile",NA,NA,NA
"184","etoile",NA,NA,NA
"185","evolution-data-server",NA,NA,NA
"186","experiment",2.24497353964082e-44,0.177478843828992,"small"
"187","exponent-cms",2.4952358302272e-91,0.266959006484229,"small"
"188","faaa_project",3.19813373376113e-41,0.0640773711396857,"negligible"
"189","fbc",3.39897269771911e-78,0.282420046158919,"small"
"190","fcrepo",1.66191735378285e-93,0.210003297065612,"small"
"191","fcrepo-before33",8.7060822478251e-49,0.352014507088691,"medium"
"192","fcrepo-historical",4.96324685353037e-29,0.280582481591384,"small"
"193","featurehouse",7.95582989496016e-43,0.213608088800967,"small"
"194","felix",2.62221230178446e-80,0.35617979997802,"medium"
"195","FermaNext",7.49146778288067e-82,0.120441806791955,"negligible"
"196","fitnesse",1.0546544763079e-48,0.160219804374107,"small"
"197","fixmystreet",2.11679903661567e-91,0.253577316188592,"small"
"198","flamingo",1.79355425612688e-101,0.504877459061435,"large"
"199","fop",1.79928101003984e-42,0.18188811957358,"small"
"200","fossology",3.16169637954068e-94,0.437452467304099,"medium"
"201","FProj_Gruppe48",1,-0.180714364215848,"small"
"202","framework",1.46694398395207e-72,0.245802835476426,"small"
"203","FrameworkBenchmarks",8.39727937498544e-84,0.290198922958567,"small"
"204","frameworks_av",1.42601224907317e-64,0.296225958896582,"small"
"205","freeplane",5.47437884404613e-101,0.56698098692164,"large"
"206","FreeRDP",2.42950693679311e-46,0.199226288603143,"small"
"207","fritzing",5.97625389621392e-79,0.221052862951973,"small"
"208","Frost",1.33648237437817e-56,0.105558852621167,"negligible"
"209","frostwire-desktop",5.43614201366664e-39,0.214034509286735,"small"
"210","functional-tests",1.5783551658673e-58,0.107479942850863,"negligible"
"211","fuse",9.79220341292962e-76,0.351229805473129,"medium"
"212","g3m",1,-0.324602703593802,"small"
"213","galleria",5.40350262946405e-57,0.116456753489394,"negligible"
"214","gatein-portal",3.2270473971002e-99,0.367029343883943,"medium"
"215","geany",4.69209243076372e-93,0.28669304319156,"small"
"216","genomix",3.48635943263981e-82,0.206240246180899,"small"
"217","geogebra",NA,NA,NA
"218","geoknow",NA,NA,NA
"219","geo-platform",NA,NA,NA
"220","geoserver-old",1.82807926459915e-80,0.295661061655127,"small"
"221","geotools",6.74642996314609e-75,0.230955050005495,"small"
"222","gephi",4.61028471463803e-71,0.276911748543796,"small"
"223","gerrit",1.85747106981141e-82,0.119553797120563,"negligible"
"224","gettext",8.68900404103646e-103,0.384532366194087,"medium"
"225","gforth",5.32467072523732e-79,0.166717221672711,"small"
"226","giraph",7.61579510163912e-104,0.573335531377074,"large"
"227","gitblit",8.87735193654306e-16,0.0506143532256292,"negligible"
"228","glusterfs",9.07830358003194e-88,0.122804703813606,"negligible"
"229","gnorasi",2.13411595203549e-73,0.246596329266952,"small"
"230","google-closure-compiler",1.05807178313559e-22,0.173557533794923,"small"
"231","gradecraft-development",1.44608885409239e-49,0.224699417518409,"small"
"232","grails",5.78846309005171e-47,0.208530607759094,"small"
"233","grailsnolib",1.28947734773359e-70,0.304415869875811,"small"
"234","GridSphere",4.69177022569073e-89,0.221894713704803,"small"
"235","gridworks",1.08686644350355e-91,0.220725354434553,"small"
"236","grizzly-mirror",6.76996126860961e-94,0.319973623475107,"small"
"237","groovy",4.13027869290066e-99,0.314584020222002,"small"
"238","gSDL",3.77770311639465e-29,0.232229915375316,"small"
"239","guicey",1.16895475461565e-60,0.273432245301682,"small"
"240","gwt",3.07450904691677e-81,0.330475876469942,"medium"
"241","gwtquery",1.26850802644321e-92,0.351207825035718,"medium"
"242","h2-bitmap",NA,NA,NA
"243","hadoop",NA,NA,NA
"244","hadoop-1",NA,NA,NA
"245","hadoop-fork",NA,NA,NA
"246","haxe",NA,NA,NA
"247","hbase_namespace",NA,NA,NA
"248","hbird",NA,NA,NA
"249","hermes",NA,NA,NA
"250","hibernate-orm",NA,NA,NA
"251","highcharts",NA,NA,NA
"252","hive",NA,NA,NA
"253","hk2",NA,NA,NA
"254","HoloEverywhere",NA,NA,NA
"255","hornetq-old",NA,NA,NA
"256","hostap-ct",NA,NA,NA
"257","h-store",NA,NA,NA
"258","htmlparser",5.97743531680857e-77,0.0794482910209913,"negligible"
"259","hue",1.00695593746516e-91,0.282905813825695,"small"
"260","HUSACCT",1.15397682531301e-25,0.0767842620068139,"negligible"
"261","hxcpp",9.82799867014756e-78,0.130469282338719,"negligible"
"262","i2p",7.84514363845165e-91,0.317160127486537,"small"
"263","iaf",5.05299426453355e-95,0.241714474118035,"small"
"264","ibis-ipl",9.85504037140355e-57,0.229658204198264,"small"
"265","icefaces",1.65627746112775e-90,0.401536432575008,"medium"
"266","icemobile",2.00089272357553e-89,0.220848444884053,"small"
"267","igraph",2.64168694204459e-90,0.277711836465546,"small"
"268","IGV",4.03665336476594e-88,0.277546983184965,"small"
"269","ikvm",5.77162491802782e-17,0.184833498186614,"small"
"270","ikvm-fork",0.0263143023646382,0.0238223980657215,"negligible"
"271","infinispan",1.36761077349057e-99,0.39862402461809,"medium"
"272","infoglue2",2.90076769316752e-30,0.130647323881745,"negligible"
"273","intellij-plugins",5.34112973196188e-93,0.20870645125838,"small"
"274","iostest",1.18412432532834e-84,0.378353665237938,"medium"
"275","ironmine",4.23272951975529e-89,0.196052313441037,"small"
"276","iSENSE-Hardware",2.49927693649879e-16,0.108965820419826,"negligible"
"277","iSoul",1.45821177402202e-55,0.290653918012968,"small"
"278","itext",8.07459706808685e-13,0.0165139026266623,"negligible"
"279","itinerennes-android",4.55373784699401e-77,0.16326409495549,"small"
"280","ITKApps",3.65195548171771e-76,0.109209803275085,"negligible"
"281","Ivory",NA,NA,NA
"282","ivory",NA,NA,NA
"283","izpack",1.52508797155763e-64,0.210223101439719,"small"
"284","izpack-full-svn-history-copy",3.39576961923049e-52,0.196461149576877,"small"
"285","jabref",4.05630754560039e-67,0.211840861633146,"small"
"286","jackrabbit-oak",2.40098558974068e-98,0.384297175513793,"medium"
"287","JacORB",NA,NA,NA
"288","jacorb",NA,NA,NA
"289","jain-slee",3.33899459401909e-21,0.0993405868776789,"negligible"
"290","jas",3.55860625698502e-88,0.294524673040994,"small"
"291","jato",1.35470531734887e-97,0.31780195625893,"small"
"292","java-gnome",4.27681653038377e-83,0.313748763600396,"small"
"293","javapackages",3.71806595483461e-50,0.243125618199802,"small"
"294","jaxb",1.38414959087459e-81,0.243431146279811,"small"
"295","jaxws",4.13219630211487e-83,0.176133641059457,"small"
"296","jboss-messaging",1.84547858760899e-81,0.223910319815364,"small"
"297","jboss-vfs",1.83778487722414e-51,0.0767205187383229,"negligible"
"298","jbpm-designer",5.85025053659362e-83,0.296338059127377,"small"
"299","jCAE",9.85930065426264e-88,0.314296076491922,"small"
"300","jclouds",1.06399130017172e-88,0.233931201230904,"small"
"301","jEdit",7.70268522723807e-98,0.356810638531707,"medium"
"302","jena-core",1.07522486592155e-84,0.194788438289922,"small"
"303","jersey-1",7.44613772865746e-42,0.22969117485438,"small"
"304","jetty-project",1.24725016568334e-94,0.290132981646335,"small"
"305","jetty-spdy",1.12416277641251e-92,0.363956478733927,"medium"
"306","jgralab",3.02283346635389e-82,0.26219804374107,"small"
"307","jgralab-dhht",3.84621002654767e-31,0.085459940652819,"negligible"
"308","jgrapht",5.04860828033476e-82,0.289447191999121,"small"
"309","jmxtrans",7.50414239709084e-30,0.164815913836685,"small"
"310","jogl",4.51803481963543e-72,0.0862864050994615,"negligible"
"311","jOOQ",1.68359896863223e-92,0.335720408836136,"medium"
"312","jop",1.08494431683983e-93,0.32088361358391,"small"
"313","joshua",2.31822365463272e-79,0.196768875700626,"small"
"314","jpcsp",9.99828310787587e-80,0.268908671282559,"small"
"315","jscep",2.55670266444283e-61,0.133924607099681,"negligible"
"316","jspwiki",3.47201938622044e-34,0.189985712715683,"small"
"317","jython",1.56678886292776e-65,0.251234201560611,"small"
"318","jython-legacy",7.90958952464246e-54,0.204338938344873,"small"
"319","k-9",1.03648979170348e-78,0.238327288713045,"small"
"320","kaffe",1.36158750955169e-48,0.199610946257831,"small"
"321","katta",1.91223768408215e-90,0.171440817672272,"small"
"322","kde-owncloud",3.0373758172744e-85,0.30484668644906,"small"
"323","killbill",6.93101253821813e-74,0.451126497417299,"medium"
"324","Kramerius",4.84365514690471e-86,0.219046049016375,"small"
"325","L2jFrozenInterlude",5.36424236534505e-20,0.117817342565117,"negligible"
"326","larceny-oldimport",1.2949165480735e-92,0.289627431585889,"small"
"327","leiningen",3.04048708685155e-61,0.137107374436751,"negligible"
"328","Lemo-Data-Management-Server",1.50021622159068e-85,0.115146719419716,"negligible"
"329","lenskit",1.02158341582936e-66,0.229688976810639,"small"
"330","Liberty",2.34612800384844e-43,0.194792834377404,"small"
"331","libguestfs",2.31245932593271e-104,0.514144411473788,"large"
"332","libidn",0.999999999816437,-0.0734212550829762,"negligible"
"333","libming",1.44550450152249e-98,0.375375315968788,"medium"
"334","libsdl",2.72269380843109e-31,0.237729420815474,"small"
"335","linphone_linux_XIA",5.47466377835301e-07,0.0674205956698538,"negligible"
"336","LNReader-Android",3.19488445928275e-32,0.0674205956698538,"negligible"
"337","log4j",3.63041290298318e-81,0.208724035608309,"small"
"338","lor-jamwiki",0.999999999999995,-0.0099813166282009,"negligible"
"339","lpzrobots",3.01079177777614e-94,0.270069238377844,"small"
"340","lsml",4.53552471161094e-89,0.220655017034839,"small"
"341","ltfat",NA,NA,NA
"342","LT-Jbilling-MsgQ-3",NA,NA,NA
"343","luaj",4.43781156456696e-84,0.134860973733377,"negligible"
"344","lucene_solr",1.67709734160555e-94,0.24628420705572,"small"
"345","luci",1.53147306424987e-99,0.465182987141444,"medium"
"346","lwjgl",4.10087315928847e-95,0.302281569403231,"small"
"347","mahout",1.22742882488042e-76,0.499602154082866,"large"
"348","mahout-commits",1.29781515566749e-63,0.424747774480712,"medium"
"349","Malhar",2.78602478912499e-62,0.226908451478184,"small"
"350","maptool",5.11819270675314e-83,0.128622925596219,"negligible"
"351","marc-solr-profiling",5.00432906853985e-12,0.0302516760083526,"negligible"
"352","Markus",5.33044069908098e-33,0.0734937905264315,"negligible"
"353","Marlin_ExtruderAutoFan",3.01650752797066e-28,0.0662072755247829,"negligible"
"354","marytts",7.71101191151624e-94,0.449935157709638,"medium"
"355","maven-release",1.00520141962885e-17,0.0696582041982635,"negligible"
"356","mcidasv",3.07286490689936e-85,0.326939224090559,"small"
"357","mDNSResponder",1.26769193677861e-97,0.311873832289263,"small"
"358","MDSplus",1.75924025324911e-97,0.433306956808441,"medium"
"359","mediacloud",1.13545706865063e-79,0.262112320035169,"small"
"360","melati",1.00656868922993e-89,0.253717990988021,"small"
"361","mesos",2.68833526843784e-91,0.477973403670733,"large"
"362","metadata",NA,NA,NA
"363","META-SHARE",NA,NA,NA
"364","mifos-head",1.12357144057991e-61,0.227409605451148,"small"
"365","MikuMikuStudio",4.33994348925564e-97,0.235966589735136,"small"
"366","MineChem",7.43366742082747e-53,0.163455324760963,"small"
"367","Minecraft-CommandsEX",2.69110131044968e-57,0.0827739312012309,"negligible"
"368","mingw-w64",5.05507629816991e-96,0.386974392790417,"medium"
"369","mktc-platform",7.44413799841723e-100,0.424110341795802,"medium"
"370","mlt",2.26684392526613e-74,0.270067040334103,"small"
"371","moai-dev",1.19953459440196e-80,0.240424222442027,"small"
"372","mobicents",8.55225286972883e-28,0.167077700846247,"small"
"373","molgenis_apps-legacy",7.18275986702356e-77,0.244334542257391,"small"
"374","mona",4.03403241908227e-86,0.187831629849434,"small"
"375","monodroid-samples",2.9207489888214e-93,0.234265303879547,"small"
"376","morphia",2.63754151662912e-88,0.190458292120013,"small"
"377","MosesLabelFeats",8.44548791649775e-86,0.286482030992417,"small"
"378","motech-server-pillreminder-0",6.73183660803846e-62,0.234427959116386,"small"
"379","mozilla",2.78224017683323e-90,0.201389163644357,"small"
"380","mpicbg",2.06379443694372e-67,0.0716584240026377,"negligible"
"381","mucommander",3.02190917189835e-92,0.355647873392681,"medium"
"382","munin",7.83428806282005e-85,0.242154082866249,"small"
"383","mupdf",3.57541433389015e-86,0.282644246620508,"small"
"384","mupen64plus-ae",9.48793453334401e-80,0.197318386635894,"small"
"385","mwlib",4.65927977866489e-78,0.402848664688427,"medium"
"386","myfaces",NA,NA,NA
"387","myMed",NA,NA,NA
"388","my_OpenPilot_mods",NA,NA,NA
"389","my-openssh",NA,NA,NA
"390","Nantes-1900-Maven",3.860719368349e-16,0.123868556984284,"negligible"
"391","nar-maven-plugin",2.34007494036428e-71,0.166833717990988,"small"
"392","narya",8.10432082537205e-92,0.32650840751731,"small"
"393","nativelibs4java",1.60444087064506e-88,0.304932410154962,"small"
"394","navit-webos",1,-0.137294208154742,"negligible"
"395","NEFS",5.59156471716274e-94,0.424363116826025,"medium"
"396","neo4j-enterprise",3.01235236114553e-86,0.34942521156171,"medium"
"397","nessDB",7.40452169272617e-32,0.116133641059457,"negligible"
"398","netboot",2.11766192362663e-07,0.0352786020441807,"negligible"
"399","netcdf-mirror",6.54900654437281e-80,0.124727992087043,"negligible"
"400","NewsBlur",8.10772972908882e-10,0.0765468732827783,"negligible"
"401","nexus-core",1.08707855379415e-85,0.25507198593252,"small"
"402","ngrinder",2.66139574740024e-78,0.28576986482031,"small"
"403","nixos",1.67443407960473e-54,0.168629519727443,"small"
"404","nmap",3.99800355795236e-96,0.262883833388284,"small"
"405","NME",4.32370445556064e-68,0.248699857127157,"small"
"406","nokogiri",8.52537782279549e-76,0.121303439938455,"negligible"
"407","Nova_TM_CT0",0.000535478832160439,0.0615737993186064,"negligible"
"408","nqp",5.80573800674538e-83,0.226429277942631,"small"
"409","nutz",2.49747308741588e-52,0.142356302890428,"negligible"
"410","nuxeo-core",6.20535855448884e-103,0.44542037586548,"medium"
"411","odamex",3.52413541495664e-75,0.223149796680954,"small"
"412","ode",4.58020480623565e-95,0.456333663039894,"medium"
"413","ogre",4.90277056242417e-72,0.273030003297066,"small"
"414","ojs",9.48651521988047e-93,0.262512363996043,"small"
"415","okapi",1.06266346703855e-37,0.146587537091988,"negligible"
"416","olibc",1.18838544673125e-52,0.201890317617321,"small"
"417","olsrd",7.53891648548632e-99,0.340342894823607,"medium"
"418","omar",1.73917122582882e-46,0.216494120232993,"small"
"419","OmegaT",8.49027198487907e-101,0.3635322562919,"medium"
"420","onebusaway-nyc",3.73487943895634e-40,0.207501923288273,"small"
"421","opal",4.7760623700495e-86,0.364407077700846,"medium"
"422","openafs-netbsd5",NA,NA,NA
"423","openbabel",NA,NA,NA
"424","OpenBabel-BFGS",NA,NA,NA
"425","openbox_sdk",NA,NA,NA
"426","opencv",NA,NA,NA
"427","OpenDSA",NA,NA,NA
"428","opendylan",NA,NA,NA
"429","openfire",NA,NA,NA
"430","openjpa",NA,NA,NA
"431","openmalaria",NA,NA,NA
"432","openmrs-core",NA,NA,NA
"433","openmrs-module-webservices",NA,NA,NA
"434","opennaas",NA,NA,NA
"435","opennebula-torino",NA,NA,NA
"436","OpenPilot",NA,NA,NA
"437","openpilot",1.73195630484697e-99,0.579338388833938,"large"
"438","openrdf-sesame",NA,NA,NA
"439","OpenSAN",NA,NA,NA
"440","OpenSees",NA,NA,NA
"441","opentaps",NA,NA,NA
"442","Open-Transactions",NA,NA,NA
"443","OpenTripPlanner",5.14219764946464e-97,0.283741070447302,"small"
"444","opentripplanner-svn",6.1569381882872e-79,0.439564787339268,"medium"
"445","openvrml",1.05561557193962e-88,0.264185075282998,"small"
"446","OPenWonderland-Protocol",7.94123255179682e-75,0.172913506978789,"small"
"447","openwrt-luci",3.01486921809577e-74,0.404760962743159,"medium"
"448","optaplanner",0.999821638358237,-0.0782261787009561,"negligible"
"449","optiq",7.75132806099597e-80,0.239235080778107,"small"
"450","orangeleap-tangerine",8.99411001210863e-78,0.126376524892845,"negligible"
"451","org",9.24279923719921e-65,0.323760852840972,"small"
"452","original",7.54346489107515e-89,0.269796680953951,"small"
"453","osv",7.18782878572505e-97,0.33915814924717,"medium"
"454","otp-winpipes",2.25044137109147e-61,0.156472139795582,"small"
"455","overthere",3.80199274243343e-70,0.159155951203429,"small"
"456","overture",2.57254381471648e-76,0.295841301241895,"small"
