"","proj","AUC","Brier","Chi","Pval"
"199","fcrepo",0.783770575124543,0.16700146336491,0.00706419892849228,0.311578788896528
"200","fcrepo-before33",0.689700357986635,0.16362235317176,0.169544160131181,5.55111512312578e-15
"201","fcrepo-historical",0.684441414260413,0.161552459024455,0.200997113827051,0
"202","featurehouse",0.696662211284607,0.174818639613797,0.0323841664210175,0.155504911247027
"203","felix",0.724688011356569,0.113345350276018,0.00695208902794392,0.00839309703449753
"204","FermaNext",0.794191279906045,0.186074786378694,0.012978459426553,0.179793300473291
"205","fitnesse",0.815045499267579,0.118974997655055,0.192623124207373,0
"206","fixmystreet",0.760392899655225,0.102354891809623,0.232412871977387,0
"207","flamingo",0.661223787210316,0.190468853165851,0.0529896555432055,0.000394729257116033
"208","fop",0.743948509709591,0.18532349679965,0.0615012309609263,1.64313007644523e-14
"209","fossology",0.822875131200421,0.142797110221883,0.786277176699868,0
"210","FProj_Gruppe48",0.785763569706679,0.15730871573559,0.00376196905314261,0.583700571778235
"211","framework",0.820701040912129,0.133028389056309,0.0451155588852031,7.30136684445881e-08
"212","FrameworkBenchmarks",0.736348175636743,0.14180588126388,0.0963971941405812,6.21724893790088e-15
"213","frameworks_av",0.904129514668737,0.083891942489571,0.167322195040169,0
"214","freeplane",0.782581188746781,0.0843685793531831,0.037225428640494,0.000930640845722031
"215","FreeRDP",0.880640260960072,0.116161809866103,0.359158969875292,0
"216","fritzing",0.816690753341186,0.140921116760341,0.399867556709319,0
"217","Frost",0.742472103930818,0.205648913091453,0.0255143201643147,0.00107899647923904
"218","frostwire-desktop",0.781481634273475,0.159523649178694,0.0160718909395273,0.00032581665248399
"219","functional-tests",0.767215062384341,0.176099885523237,0.000758920892649623,0.734671320034145
"220","fuse",0.749052235493848,0.134562335969899,0.0152407009675995,0.00153987020267432
"221","g3m",0.819567849874416,0.0860291442426067,0.247195779509683,0
"222","galleria",0.767527378362806,0.172654811295464,0.010662639123291,0.271132917255124
"223","gatein-portal",0.719722323523166,0.0599219491352617,0.00553035439399284,0.30156914971352
"224","Gdcm",NA,NA,NA,NA
"225","geany",0.782467529310796,0.157589625328309,0.0203289928911277,1.53116055912061e-06
"226","genomix",0.790928868120296,0.169854556694926,0.360869571979027,0
"227","geo-platform",0.808843859395628,0.178464502956912,0.271546155811488,7.24315052380575e-11
"228","geogebra",0.753079060892428,0.168159908498216,0.00166125121788713,0.211175296710679
"229","geoknow",0.778623859454307,0.173049074508898,0.101702410375138,3.03301828097347e-12
"230","geoserver-old",0.795389219235611,0.0895342467369126,0.48440821325801,0
"231","geotools",0.817197809122331,0.0980301880590824,0.402261564086652,0
"232","gephi",0.722889273261341,0.204675637697886,0.016353086817662,0.00561891378726975
"233","gerrit",0.874484959037657,0.122633784310524,0.0121045607516579,1.52826906689718e-05
"234","gettext",0.698148987489242,0.0483774174306286,0.0116995219162915,0.035372021647703
"235","geworkbench-core",NA,NA,NA,NA
"236","gforth",0.767885125292959,0.0839498082016616,0.015542923025787,0.0222349992606973
"237","giraph",0.850904370663054,0.109673024476051,0.0294481137670359,0.0144716195432985
"238","gitblit",0.857967816648696,0.123997724625229,0.0189523159411505,0.0764444733360184
"239","glusterfs",0.782116437160545,0.0765263743582421,0.00970382249513033,0.0101379387407063
"240","gnorasi",0.766537217225651,0.174339046885835,0.00214861879440454,0.634195885174719
"241","google-closure-compiler",0.804953739505444,0.162058326153924,0.422987581400265,0
"242","gradecraft-development",0.788144199654209,0.130783177018196,0.00103747147209226,0.315772996295381
"243","grails",0.870308096672418,0.101663305965686,0.522420695021209,0
"244","grailsnolib",0.768322316849022,0.150175397584759,0.00068583138103495,0.4742505777775
"245","graphx",NA,NA,NA,NA
"246","GridSphere",0.890793056833511,0.0895926772195759,0.520195837446447,0
"247","gridworks",0.771001551924292,0.168920052962486,0.0227017934228569,0.105655827361868
"248","grizzly-mirror",0.78354112870645,0.180714922866145,0.0753758487200105,1.89603666100879e-10
"249","groovy",0.781162891302128,0.138724112383952,0.00343063177040511,0.0637830435925688
"250","gSDL",0.746030324555412,0.182414996799145,0.002008596687213,0.287808061627081
"251","guicey",0.829763530213317,0.167772051418878,0.0611337587629047,0.00337304730467225
"252","gwt",0.765513680171878,0.191266526780515,2.69301251316297e-05,0.854723774254849
"253","gwtquery",0.783076276056295,0.178470271142631,0.0522771177990452,0.0138375341221629
"254","h-store",0.813206439262077,0.176559229156914,0.110327213876971,0
"255","h2-bitmap",0.771537781093369,0.0777894173241905,0.0282072638966812,0.00248563636533805
"256","H2-Mirror",NA,NA,NA,NA
"257","hadoop",0.784574585336271,0.145917525225095,0.050191217205825,0
"258","hadoop-1",0.818723972626937,0.138030796457801,0.000460107893043212,0.541681026134442
"259","hadoop-fork",0.744912524623023,0.158536086920835,0.0177400686849548,9.0013061752936e-05
"260","haxe",0.8308697823664,0.128449435221069,0.311255557468268,0
"261","hbase_namespace",0.789775454802148,0.153550087339386,0.00290579821359676,0.0826940914091959
"262","hbird",0.793879960232671,0.145612417999417,0.00418083209109635,0.467066063690909
"263","hermes",0.841621684487472,0.136507941833773,0.142612334200949,2.95218836121602e-06
"264","hibernate-orm",0.771907196921165,0.176611343228544,0.161536655078734,0
"265","highcharts",0.789843137423344,0.160607461706324,0.112977165451282,0
"266","hive",0.769630313579382,0.085640269146929,0.0356502404826518,9.09139808658033e-07
"267","hk2",0.859602723778279,0.112733975428393,0.173139790227366,2.42028619368284e-14
"268","HoloEverywhere",0.83299912361722,0.153859845475032,0.147085053897109,7.56917502786614e-07
"269","hornetq-old",0.883065844794491,0.127690843898966,0.663251873600329,0
"270","hostap-ct",0.780153177319301,0.0566684255794692,0.00194660122558182,0.305652328629468
"271","htmlparser",0.720511894359604,0.21083949281403,0.0346550754434248,0.0500857826675103
"272","hue",0.733166027341799,0.111307125494227,0.00459331291237447,0.118992455880165
"273","HUSACCT",0.80910177180215,0.171081874939642,0.0737349340837845,3.03757019537443e-13
"274","hxcpp",0.787875808015689,0.126969970612165,0.0594896435550046,0.00235297746918173
"275","i2p",0.844368003571652,0.117069505389383,0.142258684550855,0
"276","iaf",0.716202964942026,0.133426505867374,0.0734142489614602,1.91016600015192e-06
"277","ibis-ipl",0.772830924696329,0.162043824586382,0.000340367232008531,0.618052851404027
"278","icefaces",0.778879036143529,0.0816550245187175,0.00326295679302164,0.348197693736516
"279","icemobile",0.760106237287399,0.0819646968435637,0.0355715103722703,0.00176241995991222
"280","igraph",0.851867630433252,0.0961015891184196,0.0272702210276264,2.1166133501449e-07
"281","IGV",0.753667265974688,0.17557162952592,0.0612549127401826,1.42176492801127e-10
"282","ikvm",0.714808048036277,0.143101000060157,0.246558614725948,0
"283","ikvm-fork",0.692654363596827,0.154434672629486,0.0912411864923328,5.03654606909265e-09
"284","infinispan",0.756128415885702,0.176410862678282,0.0109054733314048,0.00052811629280769
"285","infoglue2",0.725501747165897,0.175986301090365,0.159542590892077,0
"286","intellij-plugins",0.77196550121953,0.137791348881942,0.00883271520453674,0.000692268746326219
"287","iostest",0.752388150187538,0.196551183065111,0.208775028342992,0
"288","ironmine",0.795347951192109,0.073889265505575,0.0149938099145423,0.00389367073550573
"289","iSENSE-Hardware",0.813744635933494,0.140642255182288,0.195294527538215,0
"290","iSoul",0.709527662058445,0.182991730538473,0.171896834334703,5.80757664181419e-13
"291","itext",0.803890647403509,0.101104302663607,0.00335353719101148,0.252798038188671
"292","itinerennes-android",0.853651750641431,0.132456516747727,0.00764573123374808,0.28363453664788
"293","ITKApps",0.752466405633173,0.146653052482345,0.0361828339791555,0.000158229481824534
"294","ivory",0.836197926028343,0.159885052749775,0.0228099308626978,0.0445460531996128
"295","Ivory",0.85149079262462,0.142767329593127,0.132281709126936,3.2575846169447e-06
"296","izpack",0.741477476884552,0.144729247649258,0.00477321488637,0.156913552252493
"297","izpack-full-svn-history-copy",0.760615577363613,0.108156009304264,0.25519846461318,3.33066907387547e-16
"298","jabref",0.788070073521846,0.143672112874466,0.105738561681113,0
"299","jackrabbit-oak",0.744042204376564,0.0910427223289422,0.0691234246223798,1.42807987657534e-12
"300","jacorb",0.755444940439398,0.182742774950136,0.162586735917169,0
"301","JacORB",0.775847727896755,0.169339345290502,0.270139397510716,0
"302","jain-slee",0.831416017294214,0.103080067767526,0.214898164498022,0
"303","jas",0.758887627910668,0.174623970033699,0.000628307186179474,0.545303548620369
