"","proj","AUC","Brier","Chi","Pval"
"286","intellij-plugins",0.769837056248152,0.138499170731465,NA,NA
"287","iostest",0.727297525793022,0.203745804405355,NA,NA
"288","ironmine",0.796071564556316,0.0735036022146404,NA,NA
"289","iSENSE-Hardware",0.801162596804167,0.145451694136113,NA,NA
"290","iSoul",0.699837829375571,0.187876236668914,NA,NA
"291","itext",0.797620960799622,0.1008877673359,NA,NA
"292","itinerennes-android",0.842757825639403,0.136661026765463,NA,NA
"293","ITKApps",0.754057259070603,0.146607125891084,NA,NA
"294","ivory",0.83135299560766,0.160709716847493,NA,NA
"295","Ivory",0.832407806849243,0.153355513353521,NA,NA
"296","izpack",0.738881770532595,0.145722147213932,NA,NA
"297","izpack-full-svn-history-copy",0.734202544328225,0.111602328994321,NA,NA
"298","jabref",0.775654677047391,0.147107666996881,NA,NA
"299","jackrabbit-oak",0.735862774749407,0.0918516207990545,NA,NA
"300","jacorb",0.725325852956712,0.189752984722473,NA,NA
"301","JacORB",0.72821612081482,0.179977659468855,NA,NA
"302","jain-slee",0.808010420730768,0.107800161164192,NA,NA
"303","jas",0.745988098467324,0.179156978819015,NA,NA
"304","jato",0.867543072490023,0.0442577189435266,NA,NA
"305","java-gnome",0.7736887614399,0.153484883894009,NA,NA
"306","javapackages",0.689513217233852,0.120097147495551,NA,NA
"307","jaxb",0.725311888264533,0.162845921481583,NA,NA
"308","jaxws",0.836754210188861,0.109475192475023,NA,NA
"309","jboss-messaging",0.813249601602216,0.166606652441743,NA,NA
"310","jboss-vfs",0.789927407157306,0.164914241175618,NA,NA
"311","jbpm-designer",0.701243333962876,0.189578147075314,NA,NA
"312","jCAE",0.685234221394501,0.131563106201264,NA,NA
"313","jclouds",0.81670014487821,0.129617294677266,NA,NA
"314","jEdit",0.838557675167366,0.14605036999374,NA,NA
"315","jena-core",0.792417049826177,0.179373183530944,NA,NA
"316","jersey-1",0.756347188980516,0.154419357030101,NA,NA
"317","jetty-project",0.757240870106365,0.145459765176148,NA,NA
"318","jetty-spdy",0.774588507935592,0.154514836798455,NA,NA
"319","jgralab",0.718845633139113,0.198505810300593,NA,NA
"320","jgralab-dhht",0.72634180320805,0.211135016059275,NA,NA
"321","jgrapht",0.764619879557572,0.14696414882608,NA,NA
"322","jmxtrans",0.81288448420146,0.161060253146941,NA,NA
"323","jogl",0.856674744805097,0.156268566919332,NA,NA
"324","jOOQ",0.75256144828491,0.141985743571162,NA,NA
"325","jop",0.747504651736716,0.0854158599916274,NA,NA
"326","joshua",0.766393084072433,0.184730828693699,NA,NA
"327","jpcsp",0.814267645522775,0.17555079206238,NA,NA
"328","jscep",0.810991310880051,0.144615309146358,NA,NA
"329","jspwiki",0.650652154469523,0.180037915665566,NA,NA
"330","jython",0.712428177975321,0.193413637591597,NA,NA
"331","jython-legacy",0.674524629577552,0.191452377811872,NA,NA
"332","k-9",0.771632631520967,0.139414893879519,NA,NA
"333","kaffe",0.742933433248914,0.171193878379575,NA,NA
"334","katta",0.818904663176994,0.148277285248526,NA,NA
"335","kde-owncloud",0.722911473518657,0.160975251046931,NA,NA
